,age,gender,paid_contribution_1,paid_contribution_2,paid_contribution_3,paid_contribution_4,paid_contribution_5,is_spouse,is_absent,capital_resources,patient_type,distance_to_hospital,eligible,noise_1,noise_2,noise_3,noise_4,noise_5,noise_6,noise_7,noise_8,noise_9,noise_10,noise_11,noise_12,noise_13,noise_14,noise_15,noise_16,noise_17,noise_18,noise_19,noise_20,noise_21,noise_22,noise_23,noise_24,noise_25,noise_26,noise_27,noise_28,noise_29,noise_30,noise_31,noise_32,noise_33,noise_34,noise_35,noise_36,noise_37,noise_38,noise_39,noise_40,noise_41,noise_42,noise_43,noise_44,noise_45,noise_46,noise_47,noise_48,noise_49,noise_50,noise_51,noise_52
1487,22,m,yes,no,yes,no,no,False,False,2140,out,88,False,100,54,77,14,46,78,61,91,30,93,71,86,24,74,7,13,32,53,66,93,57,88,87,62,30,59,34,79,23,91,69,35,17,94,29,19,47,99,53,68,3,84,57,36,6,67,41,51,6,71,65,84
1488,48,f,yes,yes,yes,no,yes,False,True,5335,in,26,False,63,11,44,35,74,94,74,40,50,58,62,16,59,78,37,10,31,2,85,35,59,88,6,2,18,32,19,14,24,13,56,94,45,12,65,66,38,84,65,18,36,86,32,50,90,69,20,27,27,64,78,68
1489,34,m,yes,yes,yes,yes,no,True,True,3102,out,93,False,93,46,44,64,76,16,94,38,14,17,10,98,34,15,12,22,9,64,85,100,33,96,88,47,16,73,61,41,38,17,84,63,44,64,67,100,95,11,55,27,35,45,76,43,65,55,57,6,38,22,23,36
1490,24,f,no,yes,no,yes,no,False,False,5496,out,10,False,9,60,86,84,0,21,56,20,59,70,14,40,48,72,96,20,82,30,63,94,21,24,13,83,36,86,83,41,54,42,55,3,84,1,51,0,34,94,56,43,92,100,78,82,52,29,62,33,92,12,17,16
1491,37,f,no,yes,yes,no,yes,False,True,474,in,94,False,60,23,6,92,77,21,9,86,79,77,55,23,18,83,15,35,37,85,20,0,20,43,76,25,14,82,90,31,57,25,56,29,93,2,20,55,99,49,47,62,11,38,2,29,60,52,9,32,5,35,46,38
1492,62,m,no,yes,no,yes,yes,False,False,8472,in,33,False,50,3,26,56,92,59,78,25,82,37,18,47,6,36,81,74,11,24,36,84,75,92,73,44,68,22,74,38,16,70,42,13,45,24,65,12,93,43,83,71,67,30,65,85,80,43,61,51,83,1,51,1
1493,70,m,yes,no,no,no,yes,True,True,3239,out,15,False,28,81,78,41,77,52,9,34,47,99,2,96,84,42,2,31,27,85,35,18,70,77,24,46,28,20,89,67,79,31,3,48,48,97,62,73,32,39,16,89,1,30,26,62,64,46,20,52,83,6,49,15
1494,9,m,no,yes,no,yes,no,False,False,1041,in,41,False,26,18,98,80,14,17,1,5,39,10,35,38,19,43,52,1,21,64,48,65,20,7,51,56,12,27,31,72,9,42,30,21,0,93,62,85,8,60,19,96,78,62,43,59,56,5,84,15,96,0,19,27
1495,27,m,no,no,yes,yes,no,True,True,7193,out,71,False,22,17,100,13,11,61,61,66,94,60,86,51,97,97,65,24,12,52,22,30,91,17,19,96,16,70,89,47,61,40,18,96,59,29,79,41,6,52,93,30,8,67,5,82,42,56,77,54,67,14,2,40
1496,47,m,yes,no,yes,no,yes,False,False,7735,out,22,False,35,25,63,9,61,21,37,74,87,3,13,18,59,55,33,70,58,48,99,27,33,15,73,72,47,10,50,22,36,98,86,27,9,63,89,89,75,59,59,71,59,24,15,70,91,81,15,62,20,91,19,25
1497,23,f,no,yes,yes,no,no,False,False,1861,in,56,False,71,50,62,52,100,73,73,92,89,15,9,78,82,45,29,91,25,24,48,27,79,35,55,64,78,98,11,48,68,1,85,44,40,92,65,45,15,93,36,22,46,25,24,56,22,55,54,27,33,81,84,4
1498,39,m,yes,no,yes,yes,yes,False,True,6573,in,29,False,48,45,45,77,54,5,56,19,99,38,51,94,96,8,1,76,71,78,56,28,9,70,49,8,76,55,90,7,2,24,57,21,4,49,76,11,45,51,0,86,98,92,23,48,64,93,82,10,13,44,37,62
1499,46,m,no,no,no,no,no,True,True,4071,out,31,False,17,86,38,12,34,54,3,65,46,93,7,50,22,71,27,80,99,92,4,11,16,48,75,32,30,39,86,70,52,27,88,64,31,35,87,47,14,16,61,66,89,67,99,7,89,70,43,59,89,0,89,9
1500,45,f,yes,no,no,no,no,False,False,3720,out,26,False,87,68,97,8,28,94,84,84,69,81,87,38,73,71,79,2,81,1,50,58,85,57,17,2,7,91,95,71,62,60,7,92,15,97,95,78,67,48,40,43,60,12,58,5,22,89,12,27,38,40,37,79
1501,64,f,no,yes,no,no,yes,True,True,730,out,6,False,21,39,39,19,38,13,12,47,34,82,92,61,86,69,59,56,64,42,40,39,78,75,78,23,20,34,96,78,21,92,97,74,36,65,92,35,75,3,31,20,59,19,36,90,7,7,40,39,14,90,46,32
1502,50,m,no,yes,no,yes,yes,True,True,5817,in,39,False,81,96,59,36,65,87,29,42,63,53,63,6,60,11,7,32,44,43,73,14,100,31,51,73,38,98,30,79,81,58,43,54,71,18,64,67,29,58,3,56,26,62,73,54,86,7,78,7,5,63,99,97
1503,93,f,yes,yes,yes,no,no,True,False,5329,in,97,False,92,44,71,63,76,58,50,48,30,26,46,90,22,64,87,80,70,86,16,100,56,97,18,90,90,24,74,16,45,49,92,96,77,31,83,64,79,3,20,72,56,60,55,0,57,1,58,45,73,70,10,95
1504,6,f,yes,yes,yes,yes,no,True,False,4485,out,95,False,27,76,65,92,58,29,72,29,22,74,47,61,4,31,81,42,43,10,9,66,82,89,76,22,25,42,41,21,61,0,94,31,7,22,40,31,37,88,20,29,62,41,51,61,96,54,66,91,25,54,31,17
1505,2,f,no,no,no,no,no,True,True,4469,out,46,False,83,40,87,8,86,0,44,87,89,87,15,65,47,54,86,88,11,58,2,93,2,79,50,90,30,64,1,79,28,43,63,31,23,92,15,93,60,52,88,5,51,19,54,32,30,1,90,79,50,15,37,1
1506,36,f,yes,no,yes,yes,yes,False,False,4715,out,98,False,32,17,2,85,89,86,26,72,64,33,82,9,44,1,91,9,11,72,90,11,99,31,35,100,20,20,40,24,4,32,27,9,39,55,94,48,67,6,49,37,43,16,6,23,65,4,56,43,25,31,22,67
1507,8,m,no,no,yes,yes,yes,True,True,2849,in,62,False,94,11,10,8,23,6,19,58,5,89,37,31,17,73,9,99,96,42,12,49,7,62,53,11,3,75,42,26,8,46,16,41,78,17,84,78,18,93,79,22,77,87,94,65,56,74,62,67,29,100,70,19
1508,62,m,no,yes,no,no,no,False,True,9800,in,83,False,78,45,53,12,78,99,67,14,27,83,40,25,52,46,40,42,21,60,17,34,59,16,42,14,57,34,44,49,8,35,25,92,42,77,78,37,75,25,80,12,95,18,35,88,60,2,51,90,93,61,64,9
1509,51,f,no,yes,no,no,no,True,True,2637,out,33,False,65,23,16,13,65,81,86,69,86,4,13,53,84,86,93,53,78,32,98,14,47,62,88,11,75,7,75,6,94,16,88,20,24,93,78,2,83,96,19,55,58,79,81,13,43,39,43,47,70,35,19,43
1510,54,m,no,yes,no,no,no,False,False,2387,out,1,False,56,30,6,96,85,87,85,61,12,36,10,73,29,32,26,3,25,61,84,54,14,32,70,38,2,44,46,42,40,77,2,58,4,39,78,67,14,0,1,11,74,45,9,98,51,62,66,77,73,80,59,33
1511,75,f,no,no,no,no,no,False,False,6605,in,64,False,30,77,90,17,95,16,14,48,96,92,57,45,79,7,70,77,81,98,20,15,72,33,91,80,42,83,12,32,84,67,80,67,3,67,23,13,99,47,19,70,33,6,96,53,83,64,8,22,34,42,53,78
1512,70,f,no,no,yes,no,no,False,True,9508,out,95,False,27,63,93,57,92,81,37,47,53,46,89,6,17,0,17,43,78,89,21,48,45,59,58,82,89,98,3,37,62,100,91,31,90,96,93,56,79,42,23,91,28,60,52,96,52,80,44,4,28,10,88,89
1513,46,f,yes,yes,yes,no,no,True,True,1003,out,39,False,33,90,78,67,54,13,83,18,49,63,93,38,38,18,21,89,22,43,39,94,93,45,99,75,31,47,24,54,80,42,61,72,93,21,9,50,50,20,100,45,59,71,88,85,40,5,19,99,96,3,63,88
1514,66,m,yes,no,yes,no,no,False,False,7147,out,59,False,53,47,85,71,35,44,29,2,4,30,28,2,22,34,76,71,57,15,72,14,28,21,40,67,23,53,95,38,85,36,5,0,87,32,17,51,3,22,93,30,10,67,83,45,50,74,75,56,56,53,43,28
1515,66,m,no,yes,yes,no,no,True,False,4562,out,17,False,16,23,5,84,44,99,52,62,2,97,5,6,100,69,100,9,65,13,7,2,19,11,63,94,70,52,62,85,37,99,13,72,42,17,48,73,42,68,55,88,94,27,86,62,1,79,42,59,17,20,26,9
1516,24,f,yes,no,yes,no,yes,True,True,2676,out,8,False,79,26,87,85,13,79,37,76,93,98,34,21,59,0,42,4,84,1,75,54,28,88,62,74,48,82,23,91,61,23,15,24,13,89,51,61,51,2,69,20,94,10,24,70,100,91,57,89,29,74,22,65
1517,72,f,no,yes,no,yes,yes,True,True,9042,out,83,False,75,79,70,92,44,69,24,0,90,30,24,66,1,68,25,96,57,97,49,50,47,62,66,3,30,6,68,74,33,77,8,46,89,57,80,58,87,84,56,44,60,71,63,22,90,46,65,61,57,58,71,23
1518,67,f,yes,no,yes,yes,no,False,True,9247,out,13,False,62,51,24,81,42,83,46,79,78,28,85,59,34,63,11,13,84,93,91,11,43,78,78,4,86,44,96,22,17,77,36,88,81,81,18,84,20,69,86,13,75,68,26,3,39,72,95,17,100,65,31,27
1519,5,m,no,yes,yes,yes,yes,False,True,3157,out,96,False,53,59,72,61,94,95,3,50,83,83,10,48,16,41,50,78,53,92,62,24,8,37,60,99,71,29,81,10,26,87,85,45,0,54,62,3,81,28,20,77,57,4,14,64,85,86,22,39,34,63,18,73
1520,78,f,yes,yes,no,no,yes,True,True,6866,out,59,False,3,68,52,96,28,60,86,76,28,92,27,43,8,82,56,12,7,19,96,26,34,41,65,44,22,85,46,83,20,18,10,79,39,43,18,48,7,66,65,98,36,24,42,93,6,59,79,100,37,35,49,16
1521,34,f,no,no,yes,yes,yes,True,False,8052,out,43,False,90,55,81,52,42,48,1,49,54,90,99,77,40,45,81,37,4,87,30,59,74,0,97,69,35,61,51,99,71,74,16,71,39,81,66,13,55,35,92,58,93,22,51,27,72,51,96,46,85,64,56,22
1522,5,m,no,yes,no,no,no,True,False,3129,in,96,False,51,66,68,13,28,92,15,92,32,96,49,26,65,36,24,15,48,70,36,20,8,95,57,71,17,54,31,15,59,100,29,34,65,60,54,70,83,86,79,87,0,40,77,93,8,56,72,41,11,39,97,32
1523,69,f,no,no,no,no,no,True,False,6587,out,15,False,78,14,27,3,7,64,60,5,40,83,41,65,48,71,56,63,100,78,80,47,90,31,68,0,80,35,92,17,97,8,83,26,35,34,48,93,48,29,5,66,21,37,9,30,53,73,97,64,30,0,44,0
1524,43,f,yes,yes,yes,yes,yes,False,True,1002,in,76,False,64,47,60,40,42,42,14,2,15,47,96,32,51,96,25,70,33,27,77,53,78,19,11,32,9,49,10,59,58,11,49,29,99,26,18,31,85,19,16,60,49,58,49,60,95,54,22,5,29,92,73,93
1525,47,m,yes,no,yes,yes,yes,False,True,9608,in,33,False,13,59,89,20,100,2,1,84,68,19,21,63,28,19,43,12,53,100,61,16,89,91,68,81,62,36,30,39,79,64,31,97,39,44,34,79,13,13,1,74,8,91,25,95,9,1,46,72,99,90,64,100
1526,56,m,yes,yes,yes,no,no,True,False,3527,in,75,False,40,50,16,9,44,93,77,31,85,63,44,75,2,60,40,36,21,21,79,7,61,99,52,60,100,96,86,64,35,10,39,75,56,52,71,92,59,32,99,81,76,100,20,43,47,34,46,89,88,12,22,71
1527,86,m,no,no,no,yes,yes,True,False,8555,out,47,False,78,16,75,3,75,54,46,55,17,41,46,64,30,18,74,84,4,9,89,35,47,56,32,65,82,4,8,15,14,73,39,93,46,76,49,96,56,16,58,97,50,42,40,83,19,42,33,42,81,61,18,0
1528,23,f,yes,yes,no,no,no,False,True,3175,in,48,False,44,37,86,12,42,77,12,59,40,85,96,76,36,84,2,86,67,84,11,66,22,99,52,7,84,62,48,58,31,24,89,26,21,39,7,13,18,2,97,41,56,5,4,0,76,95,28,3,57,37,9,76
1529,27,f,no,no,no,no,yes,True,False,8451,in,52,False,69,4,89,9,36,72,74,58,31,59,20,30,52,14,32,92,68,79,96,36,76,43,84,70,83,91,92,10,15,91,85,52,73,66,84,14,69,69,73,15,38,0,56,67,95,92,4,60,98,32,95,14
1530,63,m,no,no,no,yes,no,False,True,5993,in,0,False,21,45,42,70,1,92,36,62,70,14,30,17,49,42,15,49,16,40,44,51,78,8,36,17,21,66,73,87,56,71,38,89,36,63,87,0,22,34,95,10,29,13,61,11,42,94,89,60,10,94,86,9
1531,45,m,yes,no,yes,yes,yes,True,True,1312,in,82,False,8,55,55,14,8,84,77,56,12,12,97,66,10,9,60,44,43,10,18,34,65,55,29,97,84,82,70,59,23,35,11,68,50,43,23,14,47,63,14,80,85,20,49,68,54,22,8,69,57,26,30,91
1532,98,f,yes,no,yes,yes,yes,True,False,7819,in,39,False,84,5,60,34,71,26,86,65,49,34,61,23,20,18,8,56,29,67,64,17,4,56,96,94,16,29,85,65,80,16,98,88,53,86,49,48,1,51,9,99,54,46,22,10,81,41,0,73,15,38,51,89
1533,91,f,yes,no,yes,yes,no,False,False,4063,out,42,False,100,41,78,22,75,29,88,43,100,1,18,94,18,11,59,4,92,39,47,34,73,88,13,10,50,62,12,13,29,56,37,79,21,34,91,76,29,15,44,57,19,19,80,88,37,11,35,60,56,75,54,64
1534,49,f,no,no,yes,yes,no,False,True,9605,out,89,False,32,5,91,18,32,73,57,74,8,6,32,69,0,46,8,78,53,82,75,38,89,33,14,39,38,37,86,35,50,68,82,39,52,100,87,99,97,17,14,39,66,22,18,95,53,1,17,46,73,72,76,26
1535,97,m,no,yes,no,no,no,False,True,457,out,83,False,51,59,10,20,31,62,70,91,30,34,52,40,78,44,12,97,65,23,74,58,73,7,8,29,76,64,90,99,93,86,12,99,92,45,89,43,97,73,10,70,25,93,97,27,49,9,5,39,71,32,26,23
1536,75,f,yes,yes,yes,no,yes,False,False,2791,out,87,False,83,19,42,8,2,92,28,31,33,88,10,51,2,89,62,39,67,87,78,93,59,52,54,2,47,50,31,24,0,75,58,97,49,68,27,57,97,78,85,1,77,16,28,26,94,18,2,66,73,87,41,3
1537,19,f,no,no,no,no,yes,False,True,1037,in,88,False,63,51,49,49,89,64,55,6,18,30,17,48,16,6,38,98,28,70,15,73,85,69,77,99,33,54,91,47,13,98,84,38,73,21,75,50,49,50,59,20,45,75,25,10,67,42,62,63,48,12,81,99
1538,70,f,no,no,no,no,yes,False,False,9320,in,80,False,11,69,24,39,86,45,49,58,40,17,5,14,61,39,83,93,97,11,49,10,48,99,48,47,95,53,87,49,30,1,52,22,75,39,7,93,62,82,19,76,64,84,53,38,73,75,79,98,94,33,59,42
1539,100,f,no,no,no,yes,yes,True,True,8149,in,86,False,93,84,23,97,13,0,0,58,92,59,29,82,2,58,34,72,45,53,80,10,5,93,90,45,7,47,44,69,86,24,90,59,94,98,67,64,42,14,11,68,12,50,22,15,9,55,88,66,22,40,19,29
1540,14,m,yes,no,no,yes,no,False,False,3231,in,88,False,17,55,27,59,65,5,9,62,15,63,52,89,57,76,17,25,84,98,15,2,77,47,56,71,16,47,86,35,75,81,81,35,55,39,71,7,1,75,80,35,91,91,68,22,100,95,77,98,72,5,9,33
1541,5,m,no,no,no,no,no,False,True,1825,in,85,False,16,94,83,78,47,27,72,82,97,42,80,88,19,57,45,40,64,2,8,96,40,89,98,95,51,94,33,28,80,27,69,20,83,95,16,67,83,33,29,94,51,36,56,59,77,88,81,51,97,52,42,39
1542,11,f,no,yes,yes,no,no,False,False,2651,in,8,False,44,91,15,65,72,20,46,89,95,36,21,2,56,94,1,58,12,1,57,90,41,1,17,16,22,11,45,89,10,4,25,85,72,82,3,98,67,59,60,46,12,37,7,54,99,38,37,29,50,36,86,52
1543,10,f,yes,no,no,no,yes,False,True,1976,out,8,False,30,8,13,79,16,5,18,93,42,11,83,19,28,61,28,0,25,54,43,63,22,68,48,49,86,66,5,20,100,93,74,75,28,30,68,97,51,91,32,43,93,84,93,100,95,55,20,35,16,33,46,17
1544,63,f,yes,no,yes,yes,no,False,False,7516,in,88,False,27,28,79,23,75,12,7,77,53,25,76,9,45,20,38,8,91,75,91,85,0,92,91,95,61,36,12,23,67,93,97,94,80,29,59,93,27,9,95,67,80,81,96,91,62,1,25,8,47,48,36,32
1545,56,m,yes,no,yes,yes,no,False,True,9251,in,53,False,99,73,27,7,81,88,84,42,59,10,94,79,67,51,79,57,21,37,46,24,70,15,35,70,46,54,50,43,48,30,78,54,4,64,60,6,86,55,57,94,45,62,40,86,100,15,14,17,70,38,43,58
1546,36,f,no,yes,yes,no,no,True,True,2483,out,68,False,63,95,11,58,14,77,29,7,84,18,42,81,0,76,6,79,32,91,67,63,93,38,5,3,98,15,7,62,27,26,37,31,16,1,11,26,51,71,81,40,96,88,66,67,69,41,87,41,52,32,86,83
1547,31,f,yes,no,no,no,no,False,True,9795,out,55,False,73,32,6,79,14,58,62,53,90,35,39,19,65,24,46,77,57,46,44,32,80,22,39,5,85,60,86,73,89,82,68,52,10,72,59,44,49,39,61,51,55,26,41,26,43,55,7,88,40,78,15,15
1548,25,f,no,yes,yes,yes,no,False,False,2055,out,38,False,13,82,72,27,85,76,47,56,65,70,57,73,34,15,33,80,61,34,73,96,46,69,9,69,42,68,28,88,62,91,80,14,47,19,8,79,24,61,21,24,8,65,35,25,0,8,72,62,85,85,16,6
1549,89,m,yes,no,no,yes,no,True,True,6637,in,87,False,7,38,93,40,48,26,44,7,71,64,8,49,9,62,47,15,92,48,61,88,49,70,21,36,25,59,3,49,15,31,31,76,51,45,94,66,45,69,90,49,52,1,53,19,89,56,41,86,41,8,49,18
1550,41,f,no,yes,no,yes,yes,False,False,4647,in,69,False,83,65,15,9,23,17,13,55,78,21,6,64,79,3,15,80,23,73,73,0,39,42,77,34,9,41,77,26,3,70,2,13,41,55,96,15,26,36,87,31,1,43,99,1,29,74,87,28,24,92,58,73
1551,67,m,yes,no,no,yes,no,True,True,2254,out,17,False,7,84,22,16,65,19,95,76,83,1,60,62,24,10,29,74,3,53,92,84,18,56,89,57,47,35,39,52,78,28,60,100,83,99,27,1,4,64,91,21,66,59,85,67,35,47,0,32,0,91,19,88
1552,58,m,yes,no,no,no,yes,True,False,9874,in,95,False,87,58,92,52,100,11,46,75,30,68,25,5,7,4,29,41,54,60,55,57,64,24,59,93,96,34,0,76,30,11,13,32,22,29,35,76,38,38,88,45,74,96,84,75,18,30,46,93,76,54,17,99
1553,72,m,no,no,no,no,no,True,True,8845,out,67,False,72,71,9,7,99,23,97,27,73,77,19,77,51,50,90,19,47,41,54,72,41,2,67,88,71,83,92,29,78,84,77,44,44,48,92,77,83,41,71,40,19,70,11,59,48,90,35,64,59,67,26,72
1554,74,f,yes,yes,no,no,yes,False,False,24,out,55,False,19,100,20,40,15,39,65,93,15,92,14,20,31,89,16,46,4,75,38,7,55,7,2,35,45,61,4,20,67,100,87,10,13,31,47,31,79,32,41,29,55,41,35,65,61,91,67,19,43,18,59,32
1555,67,m,yes,yes,yes,yes,yes,True,True,5623,in,85,False,41,13,38,91,61,81,40,90,6,90,38,28,41,47,64,11,8,73,13,46,22,99,87,53,33,37,69,44,19,40,84,81,93,40,98,35,64,17,68,97,70,62,55,48,38,94,48,71,21,2,2,13
1556,27,m,no,no,yes,yes,yes,False,False,3574,out,86,False,77,90,68,100,72,33,31,5,1,2,61,69,49,79,15,51,26,47,26,99,70,45,64,80,57,66,93,56,45,95,37,84,89,32,25,13,34,53,4,34,47,31,61,12,89,41,18,3,24,23,95,61
1557,75,m,no,yes,no,no,yes,True,True,7090,in,56,False,31,9,52,78,12,77,72,79,47,99,34,21,36,74,10,63,92,40,35,97,85,71,57,12,42,9,49,53,17,85,84,81,37,74,4,90,75,20,12,42,34,51,11,95,62,64,55,35,1,62,50,21
1558,46,m,yes,yes,yes,yes,no,True,False,9706,out,28,False,97,67,80,93,83,12,3,82,28,49,59,94,70,69,0,9,17,24,50,69,64,82,87,19,5,75,59,56,40,31,96,88,52,33,90,42,34,28,45,18,11,6,47,5,3,38,1,75,57,26,15,49
1559,53,m,yes,no,no,yes,no,True,True,5193,out,13,False,26,59,43,52,51,7,34,44,27,70,85,70,88,15,82,78,15,90,34,32,32,46,23,70,72,2,93,46,73,18,77,11,82,18,40,62,6,37,98,0,94,70,20,40,23,46,26,47,92,50,80,63
1560,86,f,no,yes,no,yes,yes,False,False,7115,out,42,False,77,57,54,90,15,81,19,88,64,47,84,10,23,1,13,65,39,76,76,18,86,5,48,7,97,77,20,87,47,71,37,99,80,65,61,25,9,53,92,72,74,59,10,85,64,47,54,93,70,53,9,50
1561,87,m,yes,no,yes,no,yes,True,True,8104,in,10,False,24,13,78,59,72,96,55,77,92,66,20,57,17,90,89,29,63,66,40,46,90,8,97,68,98,60,89,93,36,13,66,99,11,32,62,13,99,33,92,94,35,43,30,0,17,61,40,42,6,42,78,49
1562,61,m,yes,no,yes,no,no,True,True,6820,out,50,False,99,4,36,19,33,48,14,68,3,48,9,95,50,84,39,84,34,26,34,59,23,46,51,24,5,74,42,59,20,63,70,55,20,64,68,25,29,85,72,44,17,43,99,84,76,40,53,88,22,56,42,66
1563,9,f,no,yes,no,yes,yes,False,False,8181,in,50,False,54,21,54,44,77,92,41,90,62,47,26,39,4,49,13,24,95,58,50,13,24,4,55,11,16,76,68,25,22,25,53,87,61,60,27,34,34,64,61,45,56,81,28,83,88,57,35,100,6,90,72,29
1564,52,f,yes,no,no,no,no,False,False,7350,out,50,False,6,99,80,93,76,43,8,83,75,67,94,70,42,91,57,78,81,71,73,15,54,29,11,13,22,7,24,30,82,85,46,33,37,5,1,59,64,87,5,14,94,27,29,54,87,96,89,61,74,85,36,2
1565,36,f,no,yes,yes,no,no,True,True,3735,in,45,False,64,61,9,64,7,35,80,12,60,37,42,90,99,59,0,35,42,99,58,82,4,41,42,9,6,16,68,14,24,8,2,14,5,5,48,58,98,93,72,72,71,100,31,54,45,4,95,57,78,2,70,57
1566,52,m,yes,yes,no,no,yes,False,False,9340,out,32,False,26,58,48,73,86,9,16,32,50,77,90,70,3,74,86,61,72,10,95,58,19,42,17,90,36,34,24,24,6,26,66,63,62,81,90,51,10,15,72,70,65,41,40,33,5,20,33,0,25,83,16,42
1567,43,f,no,yes,no,yes,no,False,True,8406,in,9,False,2,61,52,99,39,83,55,19,86,89,39,46,69,14,41,62,17,59,4,73,32,92,16,22,55,30,91,41,49,77,11,60,21,1,43,76,51,16,73,5,7,18,7,88,96,41,93,82,95,21,59,74
1568,44,m,yes,yes,yes,yes,yes,False,False,9782,out,19,False,6,39,69,17,93,20,63,78,37,61,15,62,64,60,37,77,54,33,27,91,74,34,1,67,31,64,74,46,2,6,71,27,35,0,98,62,4,53,56,94,47,1,91,91,90,20,39,17,97,72,58,54
1569,39,m,no,no,no,no,yes,True,True,7993,in,85,False,43,74,5,27,5,20,29,11,33,2,98,79,23,15,28,22,93,44,6,72,2,46,77,33,24,0,60,51,100,2,54,14,62,31,46,97,89,1,72,49,19,43,44,89,18,82,75,11,43,7,51,56
1570,28,m,no,yes,yes,yes,no,False,False,3409,in,46,False,79,51,65,30,19,32,44,4,96,13,16,0,66,48,50,13,26,29,40,80,93,68,42,4,59,71,77,40,48,3,88,65,32,38,99,31,77,53,9,28,51,51,40,61,64,100,70,12,67,2,54,82
1571,72,m,yes,yes,no,yes,no,True,True,2609,out,51,False,43,24,89,48,99,60,2,66,99,99,70,65,9,50,66,18,22,61,26,98,79,92,64,0,0,58,6,21,34,94,51,24,36,66,91,59,30,55,23,8,34,2,11,11,23,76,13,1,54,32,55,56
1572,26,m,yes,yes,yes,yes,no,False,False,3953,out,43,False,65,57,89,83,27,98,72,44,15,57,96,72,53,56,67,82,11,44,2,12,74,53,38,34,70,9,11,73,65,16,75,19,36,33,36,42,27,37,0,81,56,19,87,21,46,41,24,58,72,91,46,22
1573,24,m,yes,no,no,no,no,False,True,7348,out,25,False,89,43,86,49,24,97,76,27,52,35,52,75,7,70,73,82,58,35,47,64,99,47,31,36,67,35,79,35,15,65,82,38,15,55,34,90,24,52,8,73,21,64,66,31,57,57,39,86,34,61,45,23
1574,19,f,yes,no,yes,yes,no,False,True,8677,in,86,False,62,42,60,84,63,21,29,0,10,80,38,21,47,68,2,54,25,9,69,13,36,68,70,86,42,74,5,81,8,40,18,48,80,76,38,76,72,22,77,15,98,3,90,98,44,56,75,32,40,41,81,37
1575,58,f,no,yes,no,no,no,False,False,9232,out,16,False,73,42,6,53,71,25,96,49,16,8,100,57,40,63,43,27,44,35,36,44,54,25,7,88,50,5,17,39,51,0,48,62,79,88,59,83,15,57,27,49,45,5,46,54,40,62,64,45,51,18,32,99
1576,26,f,yes,yes,yes,no,no,True,True,3157,in,16,False,28,61,73,58,12,99,81,4,81,69,24,51,96,45,47,40,93,68,82,11,9,54,56,44,36,3,50,97,91,54,60,68,9,43,84,2,17,1,46,31,38,19,17,76,15,87,30,23,52,24,88,50
1577,67,m,no,no,no,no,no,True,False,4933,out,22,False,88,19,89,27,41,20,6,39,90,98,72,0,25,44,82,72,66,22,94,97,85,62,70,70,67,23,79,25,89,38,78,27,76,80,36,84,82,0,84,92,89,80,50,57,13,38,27,14,98,98,58,65
1578,40,m,no,no,no,yes,yes,False,False,8361,out,71,False,41,2,54,26,45,74,29,69,53,18,15,23,23,47,5,59,22,93,64,42,84,95,23,93,17,9,10,100,28,42,21,74,4,64,97,2,23,85,5,33,74,92,96,33,22,63,80,61,58,52,92,97
1579,36,f,no,no,yes,yes,no,True,True,8681,out,55,False,66,65,4,41,97,50,79,28,99,11,8,75,59,8,63,5,55,85,1,69,95,4,4,38,64,53,99,55,99,10,90,2,18,23,37,95,76,3,10,41,2,71,2,96,46,19,69,34,31,95,46,38
1580,44,m,no,no,no,yes,yes,False,True,5721,out,45,False,75,69,25,5,4,77,42,93,61,46,74,15,8,100,83,97,13,87,87,86,84,69,81,10,51,59,83,69,38,37,86,97,36,18,65,88,65,12,94,47,1,54,5,51,56,25,67,15,85,85,66,54
1581,27,f,no,no,yes,yes,yes,True,True,1037,in,65,False,13,17,48,43,40,36,19,96,38,88,28,86,80,81,50,65,12,86,49,33,47,17,86,8,46,67,18,16,95,16,0,93,55,21,70,15,18,55,80,93,47,65,45,67,54,68,61,60,19,34,50,17
1582,32,f,yes,no,no,yes,no,True,True,2402,out,3,False,8,54,29,95,8,4,19,69,52,70,99,19,42,90,25,76,42,21,25,65,3,59,90,58,66,37,95,12,27,42,7,4,40,76,72,63,80,44,78,36,5,90,48,91,35,94,89,63,35,37,90,51
1583,19,f,no,yes,yes,yes,no,True,True,2629,out,44,False,42,92,72,38,37,64,57,33,2,59,97,2,72,93,56,13,52,92,88,63,50,78,8,76,12,37,14,76,78,87,90,65,75,58,93,79,30,64,69,90,56,16,30,81,32,94,79,52,75,16,11,81
1584,13,f,no,yes,no,yes,no,False,True,6718,in,22,False,86,78,81,34,87,15,23,48,79,89,80,79,60,35,82,71,55,26,37,4,70,72,96,50,27,72,38,49,29,12,62,36,42,10,59,11,85,14,64,5,11,19,41,96,87,41,63,12,94,38,19,45
1585,76,f,yes,no,yes,no,no,True,True,7378,in,58,False,66,49,35,58,80,79,30,93,52,4,83,60,36,24,82,62,82,48,73,1,45,12,7,19,27,12,76,29,72,19,60,98,0,4,77,20,75,82,37,72,28,43,87,31,43,59,71,54,3,43,91,90
1586,85,m,yes,no,no,no,no,True,False,7118,in,76,False,64,47,16,15,11,8,15,83,89,49,98,2,87,43,40,2,2,98,0,83,48,49,61,80,72,77,50,84,32,43,49,70,55,74,48,2,57,33,37,55,100,54,33,66,36,54,30,75,58,57,49,95
